,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C48,C49,C50,C51,C52,C53,C54,C55,C56,C57,C58,C59,C60,C61,C62,C63,C64,C65,C66,C67,C68,C69,C70,C71,C72,C73,C74,C75,C76,C77,C78,C79,C80,C81,C82,C83,C84,C85,C86,C87,C88,C89,C90,C91,C92,C93,C94,C95,C96
MS4A7,17.2100658224269,3.51208685760803,15.9898392352067,0.0,25.5540384741613,5.86659491035377,21.0014663695391,32.0300709872135,10.3629189287484,12.8244620631215,11.2795339524723,18.0816625115804,18.0021332725831,12.1203653454119,6.90932783984329,15.7431020158498,7.3366865463477,28.6863422579232,0.0,24.7375101549119,20.1477863486656,24.7562766756462,14.0281918084708,3.21365422801254,0.0,20.7787941487728,44.5529606951535,16.871124884274,8.13583571821684,0.0,26.797711356636,26.6294765589076,30.8970310109068,7.35560885108931,24.1294916656142,4.68671714874173,5.08680004851779,20.2485715112426,17.3781482330387,20.1268606411054,19.9761883541356,8.94908050358713,5.78505342731494,19.397224934466,18.9434938838827,10.5979314527188,15.5153449141921,5.51007620513428,17.0657272013915,5.22448199901199,12.192326910078,0.0,118.885403593365,9.95791138513707,23.1447445021305,2.62607666964173,21.3213275710013,12.6395450610076,10.9761729090301,23.6813909993882,24.6276113765147,9.92934172856862,10.4853799037633,19.5600699259501,15.2427839041795,21.3402097509053,102.86005482708,7.09947143447903,4.87164055034239,0.0,26.7132827620301,14.7321723544106,16.2363400114978,14.789214072314,13.1699184355488,2.4796380017908,23.4325173792964,7.72849484681964,23.5837147913158,32.5235533833111,4.36203067424167,5.40045769577587,8.27636538335222,2.2512253205063,20.3208693193385,0.0,54.0537241032349,24.7908497970892,3.16499901546933,5.30446875567613,27.7846841386536,4.14497744334435,30.9801149622829,0.0,0.0,5.35508139865394
EPB42,21.0959820635356,0.0,19.9566045194629,1.87236355410523,6.64447789054261,4.57623872806211,0.0,7.49551930314341,2.02089933181728,3.33457487444398,4.39930154515154,4.70153501975551,7.02128412891921,17.0180888660444,5.38962279290252,14.3271454656861,54.3683484900319,19.8904781943867,0.0,21.2261506223381,11.2259181716128,32.1852323243959,18.2378238198873,15.0408703804075,20.3218425634633,7.20377920973282,21.7209671132184,14.8053655133524,3.17318027474047,5.3851650302354,12.5421365961952,8.90242688590882,14.0590544768562,31.5575941989505,15.3999945829471,9.13968701234709,9.91989891054689,2.2564147042617,18.0744381096167,6.27998493487811,12.7492612237667,23.2691077799287,0.0,2.52180163901023,7.38843841111605,8.26691890140318,8.06849894592839,6.44720434335949,5.70519620726205,2.03767920090636,15.851045749617,20.626045554618,0.0,7.76767109841693,11.2837895917724,6.14541515586774,8.31585327222045,9.85948007270563,2.14049155940361,12.3151163814544,4.80269349951049,2.58179511038251,26.1731937260498,2.17969101537832,4.458801427299,29.5936632769401,0.0,23.9977588423928,13.3004352162021,19.2999304132631,17.8608878132104,11.4918344809791,15.8314510158756,4.94414137985709,5.87039882697893,0.0,4.5696351616963,4.01907613849681,21.0245511123361,3.38266738693067,0.0,0.0,8.06997593443117,1.75606883630452,19.3738097078763,6.12989181652856,0.0,14.0640786662418,0.0,14.4821323150124,0.0,0.0,12.0830229508438,0.0,1.99600078074906,22.9747787167941
MBD6,7.57343921824929,5.40933533718728,4.92552752353375,5.54545932549552,6.55974491000434,6.77682111323544,2.31046950495309,2.46664450323069,13.9658962325269,3.29205107158178,6.51479989709742,0.0,5.19880947590272,0.0,0.0,0.0,8.47500348127518,4.9092067594541,4.64844445815726,9.52521202210035,6.64965652375876,6.35495873100186,9.00262397910482,9.89937554615553,9.11940476352884,10.6678707000666,6.43319185382994,19.4887489364568,6.26542927786164,2.65824564988772,10.3184953045212,5.85926643783868,15.8625919040527,8.49686165901603,0.0,5.4138804895667,1.95867929604635,22.2764002152935,8.92197290320609,9.29985016658092,11.1881579188847,4.59447420351834,2.22754271182832,4.97928527660043,4.86281210338421,5.44099727906734,5.31040419466346,10.6083117870722,9.38740219012831,4.02338783770884,0.0,23.7568498479775,3.39088791031312,5.11240981256063,17.8238308705744,8.08939522465622,5.4732041727898,0.0,2.11319517394894,0.0,4.74144767379941,7.64661314839114,6.45985573100431,6.45568422939359,2.93462736518652,12.7821195729239,3.44403516447307,7.28976308823116,0.0,0.0,8.81655939344975,9.45440509460639,4.68886864837888,0.0,1.44888430134522,0.0,6.76704208057788,11.9034699234757,15.5673283608078,13.3581211581662,0.0,8.31781440355419,1.59341288907259,13.8693980780182,5.21638562997307,22.1896438091057,1.89213274402526,10.4135460262529,0.0,6.12747878578104,0.0,0.0,8.52066822630473,0.0,9.85273499105141,0.0
CD3D,23.0137986147661,32.8752500686323,0.0,11.2341813246314,13.2889557810852,0.0,0.0,0.0,36.3761879727111,0.0,13.1979046354546,14.1046050592665,52.6596309668941,0.0,0.0,12.2804103991595,0.0,0.0,0.0,11.5779003394572,53.8844072237416,38.622278789275,21.8853885838647,0.0,33.2539241947581,10.8056688145992,0.0,29.6107310267049,0.0,32.3109901814124,12.5421365961952,71.2194150872705,24.1012362460392,0.0,0.0,0.0,23.8077573853125,54.1539529022808,27.111657164425,0.0,16.9990149650223,0.0,13.5378968256003,15.1308098340614,0.0,0.0,48.4109936755703,12.894408686719,0.0,73.356451232629,0.0,0.0,0.0,0.0,0.0,61.4541515586774,0.0,0.0,205.487189702747,0.0,0.0,0.0,39.2597905890747,0.0,26.752808563794,0.0,0.0,33.227666089467,45.6014921698358,57.8997912397893,26.7913317198155,11.4918344809791,9.49887060952536,29.6648482791426,0.0,0.0,0.0,0.0,0.0,20.296004321584,0.0,0.0,0.0,0.0,10.5675325679325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3568768150089,0.0,0.0,0.0
TMC4,6.98230532760214,0.0,9.0821451332043,0.0,8.06364462483878,0.0,0.0,18.1929129526329,0.0,0.0,0.0,4.27928742653776,9.58604777953846,3.4421520915644,9.81115527355932,11.1774996023702,0.0,4.52602569625699,8.5712336416577,3.51269412650415,8.17416954782102,23.4357263195536,3.31997485212448,4.56334702266445,23.5412877246366,6.55680361121011,0.0,8.98379135330138,0.0,0.0,0.0,0.0,14.6244601388442,26.1121711990009,3.11486935936378,19.965231380858,10.8347844273132,0.0,5.48372077199016,22.8639033487986,2.57872059152608,4.23585913668592,4.1073501472837,0.0,0.0,0.0,12.2397706086993,0.0,0.0,3.70934809466103,0.0,43.8050862970872,0.0,0.0,4.10815435561983,0.0,5.04600110378367,3.58959777434756,0.0,33.6272658606597,14.5712026814019,4.69984518134295,5.955640995632,7.93572679276208,2.70556925275034,0.0,0.0,3.36038556467612,6.91766594150513,0.0,5.41893036527512,10.459746145816,8.64577151820614,3.00007011227122,0.0,0.0,4.15923357140679,0.0,9.56816197747888,0.0,0.0,15.3371587597867,0.0,15.9835527327913,3.20615210829828,78.1110773668554,0.0,6.40048779275243,13.4827717693605,3.76613816944478,0.0,0.0,9.42671968759958,29.7216976674335,0.0,0.0
PPP1R14A,35.609291993867,0.0,0.0,0.0,0.0,8.49698689880686,0.0,9.27826440055993,15.0093176223178,24.766049767023,0.0,0.0,13.0368546750818,14.0437970744439,6.67149843385269,0.0,0.0,0.0,0.0,14.3316048172628,16.675088044922,11.9520642888862,60.9539420218831,0.0,13.7210284596626,13.3757046352601,8.06613395663421,6.10889831752362,0.0,9.99897064574687,0.0,0.0,7.45837723936391,42.614506708243,6.35425048525775,0.0,0.0,0.0,0.0,11.6604383834146,10.5210425732883,0.0,50.2733090645544,0.0,9.14571523507903,0.0,9.98752234612589,7.98061670217318,42.3727696992387,0.0,0.0,25.5317739110462,12.7547988951552,9.6151451704588,8.38052540766683,0.0,10.2937077813362,0.0,15.8975349128791,0.0,5.9449730327052,9.58755892423193,0.0,0.0,0.0,0.0,0.0,0.0,49.3914896036712,8.95884511355167,11.0544735366239,21.3376033967279,0.0,0.0,0.0,0.0,0.0,7.46246848633618,9.75939772652909,6.28080879905116,0.0,7.82184878788591,0.0,84.7756562400386,0.0,0.0,0.0,19.5852367968767,0.0,0.0,0.0,0.0,19.230256950986,0.0,0.0,0.0
TK1,11.4883497652433,41.0278174553458,14.94332530783,0.0,46.4363672457803,0.0,0.0,0.0,12.1058494095105,0.0,6.58831456546875,0.0,0.0,11.3271033899733,16.1428035720788,0.0,0.0,0.0,0.0,5.77961817052967,13.449385897597,0.0,10.9250542688932,7.50831197388422,11.0667725512915,5.39412484081821,13.0115712723353,0.0,0.0,48.388355526919,6.26095910685939,8.88807584847855,0.0,25.7782272578208,0.0,0.0,0.0,0.0,9.02265072747655,0.0,0.0,6.96947913838382,0.0,0.0,7.37652797842753,24.7607769781952,8.05549223080868,0.0,17.0879976675329,0.0,0.0,0.0,0.0,0.0,0.0,6.13550852208611,0.0,11.8123034766816,0.0,0.0,14.3848541463039,23.1986984609438,4.89956279651402,6.52853182145016,8.90322735295168,11.0797339539001,0.0,11.0580339592029,5.69099761227531,14.4516136651704,4.45802385235691,5.73665461194494,18.9671161660377,9.87234248659267,4.39570164717632,0.0,0.0,0.0,31.4859881515748,30.3949296315179,0.0,18.9262681847664,0.0,15.7791419025707,0.0,12.2400204138743,0.0,15.7965827147297,0.0,18.5898684709939,0.0,19.3684706326289,5.17009057557405,0.0,0.0,0.0
SCARA3,5.30384989161939,0.0,3.44945775215475,10.3562931784496,12.2504985568129,0.0,32.361475626309,0.0,11.1778644262461,4.61099487723908,27.3747657298527,0.0,21.8450595144729,2.61470347416775,17.3895891948624,0.0,15.8272950153906,6.8760559076849,0.0,2.66828812090194,9.31380816996823,0.0,17.653272384132,6.93275543706204,10.2184389570596,9.96126651328473,0.0,15.9231442873284,171.12502287391,0.0,5.78101954744,8.20675224709431,2.77723250714096,11.9010868089319,9.46438102542485,0.0,5.48682873008071,0.0,16.6620223307704,4.34192954936872,13.7118077794021,0.0,6.23999312874358,0.0,10.2166101968645,3.81045282034411,7.43799108982136,29.7169577523243,36.8155702662616,14.0883451573456,0.0,28.5213539869613,0.0,0.0,3.12060745147802,5.6651854922363,11.4990240980791,16.3602307889639,0.0,0.0,13.2821699659,7.14012698847538,4.52398231918263,9.04212184548654,8.22074229910349,7.6728050936026,9.64774127443063,25.5259255743941,15.7642469210286,3.33595299316325,12.3488698425744,13.2422652354621,17.5131744901991,0.0,2.02937255405486,45.4688470702974,15.7970394389079,8.33626782286574,3.63405010853886,11.6937410163431,0.0,11.6503051655835,6.6954173939746,2.42826288602366,2.43543481905466,14.1271880366039,0.0,4.8618937289526,0.0,0.0,8.99090597629862,4.47094069056344,0.0,2.5085542120147,8.28011040825744,17.3286236080481
CX3CR1,11.6989433177115,16.7119602264073,15.2172522012977,8.56625536299526,30.3991680672103,17.4473014160179,3.56905904923807,19.0515388033385,18.4916435713536,10.1706814501509,13.4181706225306,3.58500084816925,29.4461706621445,23.0694822530674,21.9182908874701,9.36402292269699,4.36387320157589,7.58341487383798,0.0,23.5422586382615,10.2719454810238,19.6334320083373,5.56266101078258,7.64594724125775,5.63481907467949,27.4650241553015,0.0,22.5786887473123,14.5176253226293,12.3188412634195,15.9393227056981,40.7295163847243,21.4405388930223,17.5005128779953,0.0,11.1506682148996,42.3589182699555,0.0,20.6731021935027,71.8289384959178,23.7637392513766,24.8403296130577,3.44095927523466,7.69166748883339,3.75587375317473,16.8097787346726,18.4571052494958,16.387011860413,8.70061933222398,9.3225914083601,43.5120963652687,31.4554248759072,5.23801727541119,19.7432734621869,10.3248990179819,3.12398942807175,4.22732021334763,12.0288354419176,0.0,0.0,9.76569578340957,7.87465168003947,27.4415731894497,6.6482066865766,4.53321644427991,11.2828371481303,0.0,36.5974029514357,8.69297938969441,0.0,6.80961618815558,14.6045338342401,12.0717521152518,22.6199540776937,0.0,38.3472116041651,17.4221247546479,18.3876856875359,24.0473696101562,7.73802517705263,67.4581181479716,6.42440220553584,14.7683871491719,0.0,26.8597476213661,0.0,2.92284034822616,2.68102511920765,26.3556525403077,0.0,36.3580266206162,4.93087877528351,2.63243189087368,0.0,0.0,22.2964784472546
FEN1,8.62785266873194,12.324902063664,0.0,4.21168460475487,0.0,10.2937670178443,10.5285801654279,0.0,0.0,7.5007749597057,44.5309445750751,0.0,11.845229338558,17.0135104186766,24.2467776009997,23.0195747796997,6.43662491999996,0.0,21.1824999279708,17.3621782330197,10.1006082144584,0.0,32.8192509998552,11.2776179042765,8.3112444382379,0.0,19.5436110878256,7.4006911820847,0.0,6.05668076645119,9.40407174968952,13.3500477433564,13.5532981068828,0.0,11.5468885936706,8.22350531183578,4.46275355346153,0.0,27.1043632023146,0.0,9.5593734276669,10.4682814177016,5.07534550080011,0.0,38.778866010886,0.0,21.1741116405861,19.3364094753219,12.8332379577396,13.7506342201599,21.3931547235751,54.1288031645202,0.0,17.4725579913543,0.0,4.60782137191374,43.6464841236881,13.3067171731867,0.0,0.0,10.8031531744437,11.6149523367814,7.35923031825068,9.80597071809423,6.68640278605451,0.0,0.0,4.1523408389985,12.8219691966639,16.279935248718,20.0880929521458,4.30827854432185,7.1222363165852,0.0,0.0,0.0,0.0,4.52024422840622,11.8231283192253,7.6089540011104,0.0,0.0,0.0,15.8003675440862,11.8852757331832,0.0,21.5556526891982,15.817831817117,49.9809287624479,0.0,39.001713199311,0.0,7.76556784595908,12.2421089935003,0.0,0.0
COL3A1,15.6950660058125,6.72612846434285,18.3736423124977,30.6461736913304,16.3131638945314,14.9804461431321,17.2374390580952,24.536793184978,14.8848092614808,46.3922545812014,55.8047945377269,25.0097364998916,27.2939405725047,32.4970288932277,17.6430817487233,31.8252127375663,18.7343492018909,38.6602735217794,7.70668548252999,30.0046276452442,14.6993435063444,18.4378710150239,25.3733623480381,4.10305934030202,30.2382377300742,19.1601912015732,10.6656294836952,14.8089884188272,2.59687371184898,19.8320502794589,46.1891663841379,48.5705745236194,26.298691496192,18.7826676168177,12.6030788144688,22.439266806705,30.8494145946375,5.53982773229542,19.7223937792792,46.2548413218463,24.3454546287344,11.4258117837606,29.5444572626227,24.7655657069617,40.3104347903498,29.3171574136679,28.6134963353332,22.863863413523,20.2324635428289,15.0084003512948,10.3777687867702,11.2533233417942,0.0,36.0225604631621,14.7751209947531,25.1464866237019,56.7128739531111,33.8890494914252,28.0278372094923,5.03923496624773,34.0637964431586,25.3547366529534,16.0647535415873,32.1087592064216,30.4083579941328,25.7326048377284,19.9846069256063,30.2143608839767,13.9947906339743,35.5381114781881,20.7074586135686,20.376873443956,23.321115009908,35.0670359386487,14.4126867104304,6.33179623067767,24.3080974223196,26.3131174816987,21.5076434995157,19.3781993985114,38.9848085747231,18.9614660603119,33.0216163988543,35.9283794360644,34.593114980858,3.34439553519602,31.3697884973326,18.7034075083177,30.3070379957289,0.0,7.09486457993633,18.5224685751914,36.7288214050398,41.5703269419579,9.80094701385575,17.0928600215441
AXIN2,0.0,8.76610428064277,7.98206900053719,3.99408895927385,4.72462300827714,14.6429131287131,4.99231183504215,13.324411466935,21.5547127354565,3.55662463646206,23.4612579531905,5.0146108304855,5.61662424434496,6.05044185095877,3.83234563689739,13.0981644785524,3.05203914117105,5.30374691233789,0.0,2.05814569754223,9.57876278431993,0.0,0.0,13.3687031988122,5.91138453442983,7.68347977708587,4.63347381129275,15.7912566726802,0.0,5.74376384969998,13.3773190561025,0.0,17.1374270742981,0.0,0.0,5.84897995485909,16.9287459708805,9.62667857753901,11.2455100484919,3.34908496240055,15.1091512653136,0.0,9.62625805662662,16.138372371806,18.3876827353569,8.81741407509019,11.4743750796287,6.87652449481167,4.0567372954814,10.8668425811826,3.38131377758764,0.0,7.32680946866739,16.5698425957045,7.22110713944197,2.18487970907047,0.0,6.30961445755008,0.0,13.1351815365914,3.41500364412189,5.50743434568394,8.72377187553826,0.0,15.852378591507,9.86384657874476,3.72082329479811,15.7512446981068,18.2392879846918,5.14627880422543,6.35008219612416,8.17138479359322,8.44283466920117,5.2733723787454,12.5226188524993,4.12608726819227,17.058747104771,6.43006038920241,19.6215062978647,25.2554374480025,0.0,8.98629546928186,10.3288279812903,14.9840454551265,9.39268824685163,2.17936069558172,0.0,15.0006074408021,7.89977940256064,4.4132855242403,23.1166870713482,3.44859585221225,0.0,7.73974896948432,4.25782944963462,11.1384873332125
ATOH8,22.8717615100832,7.53977303664238,4.57694674092686,3.43533721217333,0.0,4.19814922156323,4.29391403060077,9.16831788363427,3.70786467266279,3.05907181536385,16.1433224573237,12.93928054647,8.05148077160049,6.93868973296259,13.184883672433,7.51053407558866,5.25015028036863,20.5280145058345,12.9584187347379,3.5404441788531,6.17905871184035,17.7156502609792,3.34620243489308,11.4984929093141,6.77921781367792,4.95645144606453,13.9484643651013,10.5638898324919,34.9321399303556,0.0,24.929457483912,2.72230236241254,25.7949867195512,7.89553668973083,9.41842986672668,5.0307388486,9.10031542583746,0.0,17.9628858665109,60.4918825351566,12.9954615721739,8.53864429001467,6.20969691457341,4.62690004471462,4.5186697063376,7.58390486445381,9.86917119258391,11.8290707734976,6.97844276042981,9.34662925103033,5.81657202161719,0.0,66.1691928858107,38.0048265987061,2.07030425228899,3.75845337709093,0.0,0.0,27.4910137145524,0.0,8.81178853399325,2.36848682443583,6.00269016742106,3.99920925599695,5.45388614346382,11.8775258572627,12.8011998279229,11.8542633629473,27.8892601881352,4.42634184181733,8.19260933762628,12.2994403604027,7.26172712002062,12.0950818746208,8.07807843850738,1.77443483077459,8.38418248561394,11.0610584575286,16.8765621976039,15.5159545875178,3.12147948841389,19.3229016303765,13.325820037086,8.05491087356927,17.7731427438615,14.9958380449112,14.0658083907395,9.67657683742986,2.26488079645501,3.79589041304803,19.8827858187732,14.8307784098595,15.8353169209073,4.99274952039068,1.83109090715853,0.0
AR,18.4092374202971,22.7115866521107,15.2380977522584,13.8881742199533,11.5964993383591,11.9802526826856,16.3380487827352,13.0818080925938,22.0440173689815,21.8241726224862,26.8731033563558,10.2568908806721,22.2106163268743,19.8009293859009,21.9483159434803,10.7164004015522,7.49117333155063,13.0179481943849,12.3264739306877,12.6292008790869,6.85734442614465,9.83016356033877,8.75329886256413,29.5319101175546,17.7336908726019,28.2884374039496,18.0068942707829,11.4842506452953,4.15357499445873,14.0979615867861,18.2413227363841,6.47385876869612,15.7738110569968,22.5314822356812,14.9318668937329,42.2710703179898,14.7160826765652,27.5665875321747,11.1721957364061,13.700444628967,21.6329930171311,6.09167937841047,22.6429934616518,25.3072417788172,18.2678055306076,21.642178922781,18.1890177020581,24.3797688782004,9.95718627296396,8.00173892701906,8.29937180509105,14.9992926185833,2.99725293802393,18.0757202672202,25.6014391044701,16.982030984927,15.7229839481184,24.0906265973748,1.8678825756737,10.7466862951431,20.2566521440802,31.5417554964869,18.5573577668984,8.55940348160225,15.5637474165258,17.7544605691028,48.707688550738,16.1088072000599,34.8195503225568,16.8419275340162,14.2873121380193,21.7278880668155,23.4858181661423,9.34800711460417,16.6489565479666,9.28345411738947,0.996913753083959,15.7824636840572,17.2002222945442,16.2352147289446,1.48462695668124,6.43320275650233,19.718157088666,13.7917728754681,23.0541786824485,28.5290683243461,16.7248242235094,23.0116950544907,24.7759343673577,15.3457969684758,34.0436871926041,4.23225720320812,39.1639925776479,34.8279615858924,10.4507632268292,50.1218851535852
ATF5,10.8563738556793,0.0,0.0,0.0,0.0,4.31752787241337,4.41601585137615,0.0,11.4399047483577,12.5842385579897,0.0,13.3072221733838,13.2486925303303,3.56799922287413,6.77990463724637,7.72410376494189,5.39944365327011,0.0,0.0,7.28224063328078,12.7095330850176,6.07313760921403,13.7654204430672,0.0,10.4579876699155,6.79652425779464,0.0,9.31224411774165,0.0,0.0,11.8330855428558,11.1988552159909,3.78978477870184,5.41336954714562,12.9150033559538,0.0,0.0,0.0,0.0,5.92495531939922,2.67300015275994,4.39072467045778,0.0,9.51694132419974,13.941488051307,5.19970728463341,12.6872639146369,16.2205899390141,17.9422047276454,7.68992814207993,0.0,0.0,0.0,19.5427662841688,0.0,3.86532882857219,20.9219436422283,7.44167121533665,36.3506769021806,0.0,3.020786906598,9.74334864270286,15.4334569470423,0.0,0.0,3.49007868791605,0.0,13.9329730521845,10.7558698948318,4.55220938234294,16.8511490641223,7.22810713123191,8.96186607608232,0.0,0.0,21.8987123191328,0.0,7.58372728367678,4.95898984005422,19.1485998795717,0.0,0.0,0.0,16.5679209437396,13.2934837584419,19.277824974797,0.0,9.95174015982122,9.31713995887653,3.90383042479347,0.0,0.0,6.51424411722634,6.84629792053572,3.76631968581423,0.0
BUB1,10.6331990615639,12.6579523017902,4.61033295720683,24.222772265941,28.6532093648532,25.3726339557873,17.3009427386806,25.3967877184425,35.4816585934087,18.4883159981605,12.1958090911844,8.68911014592746,16.2204234642721,33.1991917080626,14.9411923645418,22.6959574154227,0.0,22.9752829607741,0.0,0.0,26.9712361588663,8.92243791327168,10.1118332200317,13.8988414291099,22.1931721098637,33.2840395516004,22.0789021482075,12.1610827249376,0.0,4.97627816288662,9.65819371507403,24.6794400507572,11.1356341872864,13.2552168785379,20.5554525395946,1.68914507317051,11.0000364444407,39.6166869478679,15.3102356633101,17.409467520065,18.3263584743932,21.5023220764792,18.7649793366784,30.2942291720755,27.3097849493109,17.8248586259366,17.3970320442216,3.9717856995895,36.9040692332478,15.0636921297773,20.5065020908009,0.0,41.260674874198,4.78525626686295,22.9394653524514,45.4304298127411,48.668145261261,36.4434628151599,59.3390249607878,5.69002476046308,20.7108195141358,26.2433994360069,25.6975245678571,10.0709530170082,19.2278419640089,22.2191647502242,12.8945772802486,15.3523715834457,12.290554690834,17.8345179249881,27.5078991685551,24.7783155271243,21.9440918341737,36.5499257975112,0.0,26.8106748137925,16.8906806308323,14.8556567612607,31.5708103179314,21.8807884786573,0.0,7.78554047123126,13.423024294651,34.0774007899186,22.7853661436556,20.7696831807378,33.6499747981707,29.2414858409601,11.4070090511113,15.2943170753845,12.0166916413991,41.8290893453676,30.3065704014792,36.8805710593315,25.8222673949823,42.4606818857461
GUSB,13.3891651510006,15.3011559688173,3.48315736446287,5.22873469468064,3.09254507029764,6.38976820396247,26.1421058616536,0.0,8.46530025717651,4.65604217188145,27.6422045734058,3.28235924350166,19.6075339351682,10.5609916877457,22.5764710277846,14.2892049859959,71.9186417664524,13.8864636091572,13.1488564182144,8.08306819791261,12.5397330438016,31.4580008725771,61.1168116064439,28.0019410488948,7.73870129682622,10.0585834957542,12.1315301291663,2.29695800967008,4.43068808902891,3.75963300081815,2.91874872191015,0.0,8.41309436594581,88.1272695716182,9.55684366570329,2.55233544122358,0.0,0.0,12.618601956789,4.38434819977588,11.8677992754302,0.0,6.30095498546226,3.5211729298204,3.43880725647636,3.84767918807793,1.87766420860909,6.00145574647391,18.5876207093312,5.69039271836276,0.0,0.0,0.0,3.6153138529205,3.15109434792282,25.7423928447947,15.4818190178212,13.7667189191536,2.98875249301496,25.7932585334018,2.23532177407077,50.469179166786,9.13635908247754,15.2174320136758,4.15052758112302,10.3303531504048,0.0,15.4651812610796,5.30608544912042,10.1056311488785,6.23475630453623,5.3486544252653,15.4737363661682,6.90346794872832,8.19679435410334,13.5038402201734,0.0,2.80590310570907,3.66955310308621,30.7007570380474,0.0,0.0,9.01443804779946,4.90397179036141,14.7553673681503,8.55912249131517,16.0565853799097,7.36408828459717,6.89449685333699,0.0,0.0,22.5730986017801,16.8714353527062,0.0,0.0,5.83263875785253
NLGN2,3.85221962398518,0.0,2.50536291872717,3.76092052273246,0.0,2.29801393425389,0.0,2.50931078652981,4.05927671190975,3.34899465768482,0.0,7.08279897300465,5.28873482899941,11.3944537344542,0.0,4.11117162552042,60.351186952605,0.0,23.6442499195999,5.81398346775984,4.50978507305009,22.6270881951942,14.6533520680435,0.0,3.71085832755919,9.04366335924566,0.0,4.95646290519078,3.186902135388,10.8169044607323,0.0,0.0,14.1198503881075,2.88127813374201,30.9331783082331,3.67168399328452,3.98511830828024,9.06468869301241,12.101731894655,0.0,4.26813105473128,0.0,0.0,2.53270672717892,4.94692561003734,2.76755591329858,1.35056495869684,0.0,1.90995577533205,6.13947235992003,0.0,0.0,10.3486233197989,0.0,0.0,6.17198992410933,5.56787581253535,1.98042313244184,4.2994954782399,0.0,6.4312825384436,0.0,1.64289844402029,13.1347002375338,1.49269424358947,9.28801121090452,7.00721532923061,9.26982035949395,13.3579506117316,2.42292369647587,1.49484367373625,13.4651170504156,9.53994680675574,3.31034763379261,5.89578433541992,5.8278194766413,6.88409361926896,2.01822796360191,5.27886702252979,6.79459027558616,0.0,6.34626758411716,4.86292387659668,7.05465058995414,3.53774333535471,0.0,3.84972305324923,1.76561203796468,2.47953436383075,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDCD6IP,26.02102324013,13.5167547305862,18.4617360463852,10.3926742703301,20.4892231477564,23.989556837448,21.6501064809114,13.8681205783541,16.2025234987989,12.3391814672388,25.7751952556328,14.4978735340325,17.3209284065482,15.1602463107781,26.5915091370999,15.1473794124618,21.1771939169195,29.1342247130825,8.71159020051645,14.2808622465444,16.6160481226563,9.92478894535198,10.1230213514988,7.73012203109014,23.9267834740553,25.5459975173204,21.4335332045284,17.2472624881888,19.5699345556577,29.8907046809901,5.15673595833827,29.2820697570588,33.4438652776832,33.6170368669059,14.7740893668075,22.5468534661751,7.34147154601306,30.6151385654131,22.2940734726717,19.3652556024622,17.472986172279,7.17537103149606,33.3968740455393,35.7711898345197,21.264445668284,32.2901937438963,13.2695472817304,14.5793275469773,9.38283208948253,15.0803591934305,23.4619329077314,0.0,4.23654639115465,23.952754316539,26.4443686768367,8.84346863434563,15.3858927216276,18.2418926505625,26.4020800002561,0.0,21.7210554863898,9.55361315242673,12.1063328581269,32.2627069344158,19.24911640743,38.7839724606701,30.1206368157346,17.0770645038254,10.5464172392121,20.8299591963017,11.933278497463,11.8122529683885,12.6928369496833,10.1639905773119,3.62044734029437,38.1729268662497,36.6369664844918,19.8294581951593,4.86242177058647,22.9480934014458,6.29545564447979,28.5785672354026,22.8941592110189,9.747172963272,20.6381408891986,26.463390008554,9.45605795332296,11.9263791677079,6.09046944866592,5.10374643719403,4.00999579447441,3.98813054296553,30.8723852924492,10.0694665033947,3.69297688157621,23.1859974875112
NUDT9,47.0033707260755,57.552337902813,21.8353709154142,6.55562465488854,54.2827132188424,48.0677537755368,8.1940394629178,0.0,42.4541188776993,0.0,7.70154108438275,24.6919185302612,18.4374863699414,9.93078175663019,18.8704506580645,7.16614400805224,0.0,34.820830859143,41.2140662857347,20.2685981445145,11.7914449538762,56.3443734221679,19.1565885625725,0.0,12.9367234409256,31.527846509933,15.2101345086783,20.1589807230592,16.665176053458,37.7096857770504,32.9349259047701,0.0,0.0,0.0,17.9731092557259,0.0,3.47321083714751,7.90028615675547,21.0944133213993,21.9878367003835,9.91965132066942,52.9562213551883,27.6497936736428,22.0736845726178,8.62293879890303,9.64820057714014,28.2498826159578,18.8110955872518,36.621482438449,35.6721855083293,5.54985734977168,12.0361785931157,48.1028973407736,13.5983036126181,7.90148783725371,10.758336708168,29.1159335046211,13.8082266143872,11.241614276491,10.7795946467064,22.4206143771118,0.0,22.9097647344537,45.7899411547189,7.80570325243864,42.0935935217815,0.0,12.9265082902491,13.3052092417643,46.4571267807323,33.8734205590675,30.1768932460634,24.943485290905,0.0,46.2459842264801,0.0,3.9998659534069,10.5538616815238,13.8023140585931,5.92179271820087,17.8700779255051,7.3747456222467,8.47651617936922,3.07422352184716,12.3332132608157,7.15410740898873,3.35520774898449,21.543350400417,0.0,0.0,0.0,5.66028954888858,24.1747200028726,69.8692225596381,24.4597859495185,0.0
